X,Y,longitude,latitude,unique_num,id_no,rev_bis,name_en,name_fr,short_desc,short_de_1,justificat,justific_1,date_inscr,secondary_,danger,date_end,danger_lis,area_hecta,C1,C2,C3,C4,C5,C6,N7,N8,N9,N10,criteria_t,category,category_s,states_nam,states_n_1,region_en,region_fr,iso_code,udnp_code,transbound,d,icon_url
105.6047222222,20.0780555556,105.604722222199996,20.078055555599999,"1775","1358",,Citadel of the Ho Dynasty,Citadelle de la dynastie Hô,"<p>The 14th -century Ho Dynasty citadel, built according to the feng shui principles, testifies to the flowering of neo-Confucianism in late 14th century Viet Nam and its spread to other parts of east Asia. According to these principles it was sited in a","<p>La Citadelle de la dynastie Hô du XIVe siècle, construit selon les principes du feng shui, témoigne de l'épanouissement du néoconfucianisme dans le Viet Nam de la fin du XIVe siècle et de sa diffusion dans d'autres parties d'Extrême-Orient. En",,,"2011",,"0",,,155.500000000000000,"0","1","0","1","0","0","0","0","0","0",(ii)(iv),Cultural,C,Viet Nam,Viet Nam,Asia and the Pacific,Asie et Pacifique,vn,vnm,"0",2011/01/01,./0.png
105.8963888889,20.2566666667,105.896388888900006,20.256666666699999,"2179","1438",,Trang An Landscape Complex,Complexe paysager de Trang An,"<p>Situated near the southern margin of the Red River Delta, the Trang An Landscape Complex is a spectacular landscape of limestone karst peaks permeated with valleys, many of them partly submerged and surrounded by steep, almost vertical cliffs. Explora","<p>Situé sur la rive méridionale du  delta du fleuve Rouge, Trang An est un spectaculaire paysage de pitons karstiques sillonné de vallées, pour certaines immergées, et encadré de falaises abruptes, presque verticales. L’exploration de quelques-",,,"2014",,"0",,,6226.000000000000000,"0","0","0","0","1","0","1","1","0","0",(v)(vii)(viii),Mixed,C/N,Viet Nam,Viet Nam,Asia and the Pacific,Asie et Pacifique,vn,vnm,"0",2014/01/01,./1.png
48.62667,15.92694,48.626669999999997,15.926940000000000,"213","192",,Old Walled City of Shibam,Ancienne ville de Shibam et son mur d'enceinte,"<p>Surrounded by a fortified wall, the 16th-century city of Shibam is one of the oldest and best examples of urban planning based on the principle of vertical construction. Its impressive tower-like structures rise out of the cliff and have given the cit","<p>Entourée de son mur d’enceinte, cette ville du XVIe siècle offre l’un des plus anciens et des meilleurs exemples d’un urbanisme rigoureux fondé sur le principe de la construction en hauteur. Ses impressionnantes structures en forme de tours q",,,"1982",,"1",,Y 2015,0.000000000000000,"0","0","1","1","1","0","0","0","0","0",(iii)(iv)(v),Cultural,C,Yemen,Yémen,Arab States,États arabes,ye,yem,"0",1982/01/01,./0.png
44.20805556,15.35555556,44.208055559999998,15.355555560000001,"444","385",,Old City of Sana'a,Vieille ville de Sana'a,"<p>Situated in a mountain valley at an altitude of 2,200 m, Sana’a has been inhabited for more than 2,500 years. In the 7th and 8th centuries the city became a major centre for the propagation of Islam. This religious and political heritage can be seen","<p>Édifiée dans une vallée de montagne à 2 200 m d’altitude, Sana’a a été habitée depuis plus de 2 500 ans. Aux VIIe et VIIIe siècles, la ville est devenue un important centre de propagation de l’islam. On retrouve ce patrimoine religieux e",,,"1986",,"1",,Y 2015,,"0","0","0","1","1","1","0","0","0","0",(iv)(v)(vi),Cultural,C,Yemen,Yémen,Arab States,États arabes,ye,yem,"0",1986/01/01,./0.png
43.3155277778,14.1953333333,43.315527777800000,14.195333333300001,"725","611",,Historic Town of Zabid,Ville historique de Zabid,"<p>Zabid's domestic and military architecture and its urban plan make it an outstanding archaeological and historical site. Besides being the capital of Yemen from the 13th to the 15th century, the city played an important role in the Arab and Muslim wor","<p>L'architecture domestique et militaire de cette ville et son tracé urbain en font un site d'une valeur archéologique et historique exceptionnelle. Outre le fait d'avoir été la capitale du Yémen du XIII<sup>e</sup> au XV<sup>e</sup> siècle, Zabid",,,"1993",,"1",,Y 2000,,"0","1","0","1","0","1","0","0","0","0",(ii)(iv)(vi),Cultural,C,Yemen,Yémen,Arab States,États arabes,ye,yem,"0",1993/01/01,./0.png
53.8333333333,12.5,53.833333333299997,12.500000000000000,"1548","1263",,Socotra Archipelago,Archipel de Socotra,"<p>Socotra Archipelago, in the northwest Indian Ocean near the Gulf of Aden, is 250 km long and comprises four islands and two rocky islets which appear as a prolongation of the Horn of Africa. The site is of universal importance because of its biodivers","<p>L&rsquo;archipel de Socotra, situ&eacute; dans le nord-ouest de l&rsquo;oc&eacute;an Indien, pr&egrave;s du golfe d&rsquo;Aden, s&rsquo;&eacute;tend sur 250 km. Il comprend quatre &icirc;les et deux &icirc;lots rocheux qui semblent prolonger la corne",,,"2008",,"0",,,410460.000000000000000,"0","0","0","0","0","0","0","0","0","1",(x),Natural,N,Yemen,Yémen,Arab States,États arabes,ye,yem,"0",2008/01/01,./2.png
29.40805556,-15.81944444,29.408055560000001,-15.819444440000000,"339","302",,"Mana Pools National Park, Sapi and Chewore Safari Areas","Parc national de Mana Pools, aires de safari Sapi et Chewore","<p>On the banks of the Zambezi, great cliffs overhang the river and the floodplains. The area is home to a remarkable concentration of wild animals, including elephants, buffalo, leopards and cheetahs. An important concentration of Nile crocodiles is als","<p>Au bord du Zambèze, de grands escarpements surplombent le fleuve et les plaines inondables où l'on trouve une concentration remarquable de faune sauvage comprenant notamment éléphants, buffles, léopards et guépards. Les crocodiles du Nil y sont",,,"1984",,"0",,,676600.000000000000000,"0","0","0","0","0","0","1","0","1","1",(vii)(ix)(x),Natural,N,Zimbabwe,Zimbabwe,Africa,Afrique,zw,zwe,"0",1984/01/01,./2.png
28.5,-20.5,28.500000000000000,-20.500000000000000,"345","306",Rev,Matobo Hills,Monts Matobo,<p>The area exhibits a profusion of distinctive rock landforms rising above the granite shield that covers much of Zimbabwe. The large boulders provide abundant natural shelters and have been associated with human occupation from the early Stone Age righ,"<p>Le site pr&eacute;sente une profusion de formes rocheuses remarquables s&rsquo;&eacute;levant au-dessus du bouclier de granit qui couvre la plus grande partie du Zimbabwe. Les grands blocs de roche offrent des abris naturels en abondance et sont assoc",<p><em>Criterion (iii)</em> : The Matobo Hills has one of the highest concentrations of rock art in Southern Africa. The rich evidence from archaeology and from the rock paintings at Matobo provide a very full picture of the lives of foraging societies i,"<p><em>Crit&egrave;re (iii)</em> : Les monts Matobo abritent l&rsquo;une des plus grandes concentrations d&rsquo;art rupestre de l&rsquo;Afrique australe. Les riches t&eacute;moignages apport&eacute;s par les fouilles arch&eacute;ologiques et les peintur","2003",,"0",,,205000.000000000000000,"0","0","1","0","1","1","0","0","0","0",(iii)(v)(vi),Cultural,C,Zimbabwe,Zimbabwe,Africa,Afrique,zw,zwe,"0",2003/01/01,./0.png
30.93333333,-20.28333333,30.933333330000000,-20.283333330000001,"417","364",,Great Zimbabwe National Monument,Monument national du Grand Zimbabwe,"<p>The ruins of Great Zimbabwe &ndash; the capital of the Queen of Sheba, according to an age-old legend &ndash; are a unique testimony to the Bantu civilization of the Shona between the 11th and 15th centuries. The city, which covers an area of nearly 8","<p>Les ruines du Grand Zimbabwe, qui, selon une l&eacute;gende s&eacute;culaire, aurait &eacute;t&eacute; la capitale de la reine de Saba, sont un t&eacute;moignage unique de la civilisation bantoue des Shona entre le XI<sup>e</sup> et le XV<sup>e</sup>",,,"1986",,"0",,,722.000000000000000,"1","0","1","0","0","1","0","0","0","0",(i)(iii)(vi),Cultural,C,Zimbabwe,Zimbabwe,Africa,Afrique,zw,zwe,"0",1986/01/01,./0.png
28.37666667,-20.15833333,28.376666669999999,-20.158333330000001,"418","365",,Khami Ruins National Monument,Ruines de Khami,"<p>Khami, which developed after the capital of Great Zimbabwe had been abandoned in the mid-16th century, is of great archaeological interest. The discovery of objects from Europe and China shows that Khami was a major centre for trade over a long period","<p>Khami, qui se d&eacute;veloppa apr&egrave;s l'abandon de la capitale du Grand Zimbabwe au milieu du XVI<sup>e</sup> si&egrave;cle, pr&eacute;sente un grand int&eacute;r&ecirc;t arch&eacute;ologique. Les objets originaires d'Europe et de Chine qu'on y",,,"1986",,"0",,,0.000000000000000,"0","0","1","1","0","0","0","0","0","0",(iii)(iv),Cultural,C,Zimbabwe,Zimbabwe,Africa,Afrique,zw,zwe,"0",1986/01/01,./0.png
0,0,0.000000000000000,0.000000000000000,"2382","1133",,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe,"<p>The extension of the transnational World Heritage serial site of Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe by ten European countries adds to the outstanding universal value and integrity of the property, which n",<p>L’extension du site transnational en série du patrimoine mondial des Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe par dix pays européens renforce la valeur universelle exceptionnelle et l’intégrité d,,,"2007","2011,2017,2021","0",,,,"0","0","0","0","0","0","0","0","1","0",(ix),Natural,N,"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine","Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie (la),Ukraine",Europe and North America,Europe et Amérique du Nord,"al,at,ba,be,bg,ch,cz,de,es,fr,hr,it,mk,pl,ro,si,sk,ua","alb,aut,bel,bgr,bih,che,cze,deu,esp,fra,hrv,ita,mkd,pol,rou,svk,svn,ukr","1",2007/01/01,./2.png
20.7041666667,40.9918333333,20.704166666700001,40.991833333300001,"2313","99",,Natural and Cultural Heritage of the Ohrid region,Patrimoine naturel et culturel de la région d’Ohrid,"<p>A superlative natural phenomenon, Lake Ohrid provides a refuge for numerous endemic species of freshwater fauna and flora dating from the Tertiary period. Situated on the shores of the lake, the town of Ohrid is one of the oldest human settlements in","<p>Phénomène naturel exceptionnel, le lac d’Ohrid sert de refuge à de nombreuses espèces endémiques de faune et de flore d’eau douce datant du Tertiaire. Édifiée au bord du lac, la ville d’Ohrid est l’un des plus anciens établissements hu",,,"1979","2019,1980","0",,,94728.600000000005821,"1","0","1","1","0","0","1","0","0","0",(i)(iii)(iv)(vii),Mixed,C/N,"Albania,North Macedonia","Albanie,Macédoine du Nord",Europe and North America,Europe et Amérique du Nord,"al,mk","alb,mkd","1",1979/01/01,./1.png
6.8293361111,46.4684138889,6.829336111100000,46.468413888900002,"2085","1321",Rev,"The Architectural Work of Le Corbusier, an Outstanding Contribution to the Modern Movement","L’Œuvre architecturale de Le Corbusier, une contribution exceptionnelle au Mouvement Moderne","<p>Chosen from the work of Le Corbusier, the 17 sites comprising this transnational serial property are spread over seven countries and are a testimonial to the invention of a new architectural language that made a break with the past. They were built ov","<p>Choisis parmi l’œuvre de Le Corbusier, les 17 sites qui composent ce bien en série transnational, réparti sur sept pays, témoignent de l’invention d’un nouveau langage architectural en rupture avec le passé. Ils ont été réalisés sur un",,,"2016",,"0",,,98.483800000000002,"1","1","0","0","0","1","0","0","0","0",(i)(ii)(vi),Cultural,C,"Argentina,Belgium,France,Germany,India,Japan,Switzerland","Allemagne,Argentine,Belgique,France,Inde,Japon,Suisse","Asia and the Pacific,Europe and North America,Latin America and the Caribbean","Amérique latine et Caraïbes,Asie et Pacifique,Europe et Amérique du Nord","ar,be,ch,de,fr,in,jp","arg,bel,che,deu,fra,ind,jpn","1",2016/01/01,./0.png
-69.5916666667,-18.25,-69.591666666699993,-18.250000000000000,"2003","1459",,"Qhapaq Ñan, Andean Road System","Qhapaq Ñan, réseau de routes andin","<p>This site is an extensive Inca communication, trade and defence network of roads covering 30,000 km. Constructed by the Incas over several centuries and partly based on pre-Inca infrastructure, this extraordinary network through one of the world’s","<p>Ce grand réseau de routes de communication, de commerce et de défense parcourt plus de 30 000 km. Construit par les Incas sur plusieurs siècles et en partie basé sur une infrastructure préinca, ce réseau extraordinaire traversant l’un des ter",,,"2014",,"0",,,3642.806700000000092,"0","1","1","1","0","1","0","0","0","0",(ii)(iii)(iv)(vi),Cultural,C,"Argentina,Bolivia (Plurinational State of),Chile,Colombia,Ecuador,Peru","Argentine,Bolivie (État plurinational de),Chili,Colombie,Équateur,Pérou",Latin America and the Caribbean,Amérique latine et Caraïbes,"ar,bo,cl,co,ec,pe","arg,bol,chl,col,ecu,per","1",2014/01/01,./0.png
